iter	RMSE
3221	25745.23381
3222	25740.27371
3223	25734.76034
3224	25731.22813
3225	25726.64989
3226	25721.71125
3227	25718.61014
3228	25713.35183
3229	25709.32452
3230	25706.17874
3231	25703.43549
3232	25699.60544
3233	25695.86719
3234	25692.4988
3235	25688.09373
3236	25684.57193
3237	25679.64765
3238	25676.76692
3239	25672.15658
3240	25668.79616
3241	25664.88693
3242	25661.08893
3243	25656.27813
3244	25653.12921
3245	25650.19257
3246	25646.20463
3247	25641.99902
3248	25638.58782
3249	25634.24842
3250	25630.60925
3251	25625.72633
3252	25622.59813
3253	25619.70465
3254	25615.17297
3255	25609.46394
3256	25605.20578
3257	25601.56986
3258	25596.52361
3259	25592.64262
3260	25589.11491
3261	25585.55793
3262	25583.5402
3263	25580.52177
3264	25577.24065
3265	25573.51736
3266	25568.97062
3267	25564.65947
3268	25560.9575
3269	25556.89159
3270	25551.87216
3271	25547.88376
3272	25543.91926
3273	25540.70757
3274	25536.37243
3275	25533.28333
3276	25529.66202
3277	25526.00616
3278	25523.95027
3279	25521.19094
3280	25518.1276
3281	25514.07994
3282	25509.7295
3283	25506.5607
3284	25502.02519
3285	25499.38417
3286	25495.73082
3287	25492.29649
3288	25487.70898
3289	25483.44977
3290	25477.72
3291	25473.68779
3292	25469.8732
3293	25467.1449
3294	25463.53187
3295	25460.42264
3296	25457.58423
3297	25452.34482
3298	25447.73808
3299	25443.36793
3300	25440.40374
3301	25436.35573
3302	25432.98816
3303	25428.77916
3304	25424.86679
3305	25419.21549
3306	25414.08813
3307	25410.46481
3308	25407.66369
3309	25403.35186
3310	25398.29686
3311	25394.73704
3312	25391.18319
3313	25385.95946
3314	25381.47601
3315	25378.11109
3316	25372.60694
3317	25368.69634
3318	25365.08228
3319	25361.60744
3320	25357.26959
3321	25353.89782
3322	25349.62315
3323	25346.23859
3324	25342.31105
3325	25337.34287
3326	25333.27919
3327	25330.16168
3328	25327.53731
3329	25323.40969
3330	25319.46038
3331	25315.77475
3332	25311.69678
3333	25308.35248
3334	25305.3728
3335	25300.49549
3336	25296.12202
3337	25292.41191
3338	25288.48667
3339	25284.36982
3340	25280.52342
3341	25276.86654
3342	25273.705
3343	25269.83633
3344	25265.81565
3345	25260.80145
3346	25256.80403
3347	25252.33242
3348	25248.7347
3349	25245.40772
3350	25241.75937
3351	25236.36722
3352	25232.49097
3353	25227.73011
3354	25222.66627
3355	25218.56564
3356	25214.12341
3357	25210.61427
3358	25207.59895
3359	25201.77939
3360	25199.67802
3361	25195.33433
3362	25192.46837
3363	25189.36719
3364	25185.69776
3365	25183.27472
3366	25180.03447
3367	25176.12665
3368	25172.6539
3369	25168.50953
3370	25164.54427
3371	25161.64274
3372	25159.51566
3373	25156.22824
3374	25151.91803
3375	25148.79849
3376	25143.85672
3377	25139.86496
3378	25135.09988
3379	25130.51397
3380	25126.79514
3381	25122.78571
3382	25118.74099
3383	25115.20849
3384	25110.50062
3385	25106.67572
3386	25103.30155
3387	25098.93764
3388	25094.89561
3389	25089.75783
3390	25084.99903
3391	25079.59608
3392	25075.33841
3393	25071.64142
3394	25068.5311
3395	25065.40126
3396	25062.1468
3397	25058.4859
3398	25055.8874
3399	25052.30133
3400	25048.00345
3401	25044.02967
3402	25040.40897
3403	25036.64269
3404	25033.5465
3405	25030.00766
3406	25025.92018
3407	25021.70768
3408	25018.52331
3409	25015.28114
3410	25010.28009
3411	25006.74298
3412	25002.49152
3413	24998.28411
3414	24993.70686
3415	24990.5672
3416	24987.00633
3417	24984.18321
3418	24981.06896
3419	24978.10443
3420	24973.90425
3421	24971.52534
3422	24967.68873
3423	24962.58706
3424	24956.66666
3425	24951.85791
3426	24946.81544
3427	24940.86909
3428	24936.21793
3429	24933.39903
3430	24928.5034
3431	24924.97758
3432	24922.08111
3433	24917.72218
3434	24913.27445
3435	24910.44186
3436	24907.05229
3437	24902.34209
3438	24898.05752
3439	24893.66764
3440	24890.59122
3441	24885.97205
3442	24883.27689
3443	24880.58548
3444	24877.90768
3445	24876.23114
3446	24871.12078
3447	24866.99209
3448	24861.20065
3449	24856.50355
3450	24853.18803
3451	24849.47436
3452	24845.49172
3453	24841.50727
3454	24836.51868
3455	24832.98029
3456	24829.28596
3457	24825.02482
3458	24819.88367
3459	24816.51576
3460	24811.63802
3461	24807.94622
3462	24804.48012
3463	24799.85461
3464	24796.04953
3465	24793.25298
3466	24789.34313
3467	24785.92235
3468	24782.65605
3469	24778.36708
3470	24775.5241
3471	24772.23743
3472	24768.21756
3473	24763.49442
3474	24757.99701
3475	24754.47866
3476	24751.05046
3477	24747.26143
3478	24743.42026
3479	24738.68676
3480	24733.9423
3481	24730.03769
3482	24725.03046
3483	24720.26695
3484	24716.21917
3485	24712.07248
3486	24708.3984
3487	24703.68192
3488	24699.52
3489	24696.54228
3490	24693.62884
3491	24691.46139
3492	24689.24222
3493	24686.28298
3494	24683.40866
3495	24679.87441
3496	24676.45481
3497	24672.85429
3498	24668.71487
3499	24664.80131
3500	24660.70036
3501	24655.76214
3502	24650.44507
3503	24646.94123
3504	24642.5125
3505	24639.40076
3506	24635.57256
3507	24631.00167
3508	24627.51142
3509	24623.76838
3510	24619.93224
3511	24616.49309
3512	24611.15702
3513	24606.62347
3514	24603.65541
3515	24599.13431
3516	24595.99432
3517	24592.79245
3518	24587.76577
3519	24583.73693
3520	24581.115
3521	24577.90427
3522	24572.66121
3523	24568.09574
3524	24565.18083
3525	24562.44317
3526	24559.82586
3527	24556.27965
3528	24551.26036
3529	24548.26989
3530	24544.3434
3531	24540.40256
3532	24537.05223
3533	24532.47249
3534	24527.79467
3535	24523.88764
3536	24520.11366
3537	24515.57306
3538	24510.51619
3539	24508.19403
3540	24504.03732
3541	24501.58723
3542	24498.62451
3543	24494.96243
3544	24492.28416
3545	24487.69044
3546	24483.80254
3547	24479.36874
3548	24475.2788
3549	24472.28772
3550	24468.09632
3551	24464.20611
3552	24460.83802
3553	24457.16639
3554	24454.07003
3555	24449.55513
3556	24446.20471
3557	24443.27253
3558	24440.17144
3559	24437.12921
3560	24433.78256
3561	24429.9911
3562	24425.88424
3563	24422.80337
3564	24419.2353
3565	24415.60559
3566	24412.28079
3567	24408.40622
3568	24404.9264
3569	24402.13946
3570	24398.00752
3571	24393.70128
3572	24391.08254
3573	24386.27981
3574	24381.82295
3575	24378.41989
3576	24373.12111
3577	24370.12882
3578	24367.0537
3579	24363.27126
3580	24360.16165
3581	24356.61114
3582	24353.58936
3583	24350.69691
3584	24346.05481
3585	24341.31332
3586	24337.98662
3587	24334.95489
3588	24331.77794
3589	24327.98271
3590	24324.57267
3591	24321.93855
3592	24317.55723
3593	24314.33932
3594	24310.30188
3595	24306.30221
3596	24302.00198
3597	24296.93617
3598	24293.32538
3599	24290.14507
3600	24287.42648
3601	24284.87957
3602	24281.36402
3603	24276.09855
3604	24272.74205
3605	24269.89229
3606	24266.66232
3607	24264.54501
3608	24260.51596
3609	24256.73527
3610	24253.47333
3611	24250.26931
3612	24246.87166
3613	24242.6297
3614	24239.67719
3615	24235.59391
3616	24232.61013
3617	24228.4415
3618	24225.62456
3619	24221.6384
3620	24218.44132
3621	24214.73597
3622	24210.39481
3623	24207.63661
3624	24204.16172
3625	24201.23885
3626	24197.76614
3627	24194.8046
3628	24191.19838
3629	24187.92458
3630	24184.93011
3631	24181.03204
3632	24177.65572
3633	24174.37272
3634	24171.5793
3635	24167.93933
3636	24163.9326
3637	24160.68664
3638	24157.15981
3639	24153.32507
3640	24149.68916
3641	24146.13664
3642	24143.97634
3643	24139.09724
3644	24135.14594
3645	24130.42266
3646	24126.43721
3647	24122.71309
3648	24119.46015
3649	24115.49412
3650	24112.55424
3651	24108.61961
3652	24104.75826
3653	24101.95471
3654	24098.47518
3655	24095.1117
3656	24090.29177
3657	24088.01995
3658	24084.9156
3659	24082.17728
3660	24079.54065
3661	24074.7585
3662	24071.44989
3663	24068.48227
3664	24064.37947
3665	24060.60097
3666	24057.13581
3667	24054.77086
3668	24050.92117
3669	24047.32549
3670	24044.78931
3671	24041.55479
3672	24037.90416
3673	24033.9853
3674	24030.2926
3675	24025.93124
3676	24022.53329
3677	24018.50815
3678	24014.84579
3679	24011.72349
3680	24009.34848
3681	24006.34162
3682	24002.15018
3683	23998.78719
3684	23995.46642
3685	23990.85651
3686	23987.13416
3687	23983.32537
3688	23979.49974
3689	23976.5495
3690	23973.04496
3691	23969.94222
3692	23966.45195
3693	23963.41275
3694	23960.34056
3695	23958.15365
3696	23953.43252
3697	23949.50743
3698	23946.87827
3699	23942.98336
3700	23939.22223
3701	23936.1187
3702	23932.4582
3703	23928.21805
3704	23923.8059
3705	23919.64544
3706	23915.7384
3707	23912.43266
3708	23909.18837
3709	23905.66446
3710	23902.19903
3711	23899.03893
3712	23894.37072
3713	23890.54028
3714	23886.9858
3715	23884.05118
3716	23881.77619
3717	23878.08708
3718	23875.26431
3719	23871.45663
3720	23867.47674
3721	23864.75252
3722	23860.73316
3723	23857.4374
3724	23854.75791
3725	23850.0193
3726	23846.79141
3727	23843.5145
3728	23840.49398
3729	23836.72528
3730	23832.53186
3731	23828.61339
3732	23824.36788
3733	23821.49459
3734	23819.07632
3735	23814.14381
3736	23809.56613
3737	23805.8913
3738	23800.46645
3739	23796.81303
3740	23794.19042
3741	23789.29595
3742	23784.59831
3743	23781.75898
3744	23776.63581
3745	23773.39602
3746	23769.583
3747	23765.73873
3748	23761.67413
3749	23757.92395
3750	23754.26723
3751	23749.96931
3752	23747.72618
3753	23744.81509
3754	23741.63716
3755	23738.23804
3756	23734.08715
3757	23730.54955
3758	23726.90505
3759	23722.92205
3760	23718.01112
3761	23714.63777
3762	23710.89109
3763	23707.08629
3764	23703.14063
3765	23699.10413
3766	23695.94106
3767	23691.96415
3768	23689.77225
3769	23686.58984
3770	23684.25571
3771	23681.26771
3772	23677.68974
3773	23673.53493
3774	23670.02392
3775	23666.5616
3776	23662.35767
3777	23659.31428
3778	23655.33277
3779	23653.01513
3780	23648.99637
3781	23646.36989
3782	23641.99085
3783	23638.0641
3784	23633.33053
3785	23630.1312
3786	23627.49886
3787	23622.80151
3788	23619.55961
3789	23615.32382
3790	23610.99694
3791	23607.45522
3792	23603.67622
3793	23600.93171
3794	23596.31583
3795	23593.79717
3796	23590.36944
3797	23587.39538
3798	23582.8766
3799	23579.85806
3800	23577.11294
3801	23574.58417
3802	23570.69639
3803	23568.00673
3804	23563.93184
3805	23560.36768
3806	23556.88278
3807	23553.94401
3808	23551.36019
3809	23548.64476
3810	23544.47729
3811	23540.01152
3812	23537.08321
3813	23533.85856
3814	23529.7518
3815	23526.51269
3816	23523.21917
3817	23520.03353
3818	23517.01247
3819	23513.7085
3820	23511.63878
3821	23507.731
3822	23503.46082
3823	23500.63788
3824	23497.63331
3825	23494.26124
3826	23492.15035
3827	23488.13699
3828	23484.73476
3829	23480.95615
3830	23476.74096
3831	23472.60042
3832	23470.17521
3833	23466.52512
3834	23463.52254
3835	23460.26101
3836	23456.96732
3837	23453.58983
3838	23449.64249
3839	23446.48711
3840	23441.93587
3841	23438.16588
3842	23435.45592
3843	23431.57675
3844	23427.48914
3845	23424.16331
3846	23420.11836
3847	23415.90139
3848	23412.31756
3849	23409.18538
3850	23405.57844
3851	23402.85029
3852	23399.47232
3853	23396.24333
3854	23392.69351
3855	23388.7513
3856	23384.87713
3857	23382.24588
3858	23378.44518
3859	23375.22227
3860	23371.40144
3861	23366.82116
3862	23363.08267
3863	23359.02699
3864	23356.56488
3865	23353.61421
3866	23349.895
3867	23346.5924
3868	23342.31072
3869	23338.17148
3870	23335.56518
3871	23331.4692
3872	23328.54676
3873	23324.386
3874	23320.97374
3875	23317.22578
3876	23313.57563
3877	23310.62872
3878	23307.32419
3879	23303.77928
3880	23299.81342
3881	23296.28582
3882	23292.82803
3883	23289.28826
3884	23285.37273
3885	23281.03916
3886	23277.88673
3887	23275.06388
3888	23272.79368
3889	23269.53023
3890	23265.49501
3891	23261.48351
3892	23258.70016
3893	23255.73361
3894	23251.99264
3895	23247.28209
3896	23243.80041
3897	23240.45712
3898	23237.00836
3899	23233.71086
3900	23230.45002
3901	23226.44665
3902	23223.17976
3903	23219.55281
3904	23216.88485
3905	23213.64291
3906	23208.84218
3907	23204.4018
3908	23201.01023
3909	23196.83828
3910	23192.8462
3911	23189.48198
3912	23186.33261
3913	23182.68825
3914	23179.18335
3915	23176.29111
3916	23172.46206
3917	23169.03334
3918	23165.36953
3919	23161.53824
3920	23157.83343
3921	23153.46016
3922	23149.73604
3923	23145.46747
3924	23142.76116
3925	23140.61438
3926	23137.34247
3927	23135.26049
3928	23132.92531
3929	23129.82046
3930	23126.51133
3931	23124.33065
3932	23121.13166
3933	23118.47849
3934	23115.3405
3935	23111.58912
3936	23108.75577
3937	23103.52186
3938	23100.36007
3939	23097.08526
3940	23094.9258
3941	23091.24428
3942	23088.8644
3943	23085.21221
3944	23082.24439
3945	23079.31203
3946	23074.98852
3947	23071.95191
3948	23069.19085
3949	23065.44942
3950	23061.49463
3951	23057.35362
3952	23054.38481
3953	23051.28645
3954	23048.38648
3955	23044.1853
3956	23040.33502
3957	23037.15491
3958	23034.15254
3959	23030.6303
3960	23027.43596
3961	23024.32049
3962	23020.5433
3963	23017.5271
3964	23014.31948
3965	23012.03262
3966	23009.53485
3967	23006.90104
3968	23002.55448
3969	22999.15431
3970	22995.76216
3971	22993.34335
3972	22990.09757
3973	22986.5247
3974	22983.25351
3975	22979.9813
3976	22977.13128
3977	22972.95351
3978	22968.69638
3979	22965.45012
3980	22961.67019
3981	22958.03968
3982	22954.17594
3983	22949.59577
3984	22945.7333
3985	22942.84638
3986	22939.50059
3987	22934.60422
3988	22930.26502
3989	22927.0928
3990	22923.82072
3991	22920.73058
3992	22917.17701
3993	22914.7161
3994	22911.64368
3995	22907.68637
3996	22904.4001
3997	22901.94395
3998	22898.45737
3999	22895.51186
