iter	Passed	Remaining
3243	13176	3070
3244	13180	3066
3245	13184	3062
3246	13188	3058
3247	13192	3054
3248	13196	3050
3249	13200	3046
3250	13204	3042
3251	13208	3038
3252	13213	3034
3253	13217	3030
3254	13221	3026
3255	13226	3022
3256	13230	3018
3257	13234	3014
3258	13238	3010
3259	13241	3005
3260	13246	3001
3261	13250	2997
3262	13253	2993
3263	13257	2989
3264	13260	2985
3265	13264	2981
3266	13268	2976
3267	13272	2973
3268	13276	2968
3269	13280	2964
3270	13284	2960
3271	13288	2956
3272	13293	2952
3273	13298	2948
3274	13302	2944
3275	13307	2940
3276	13311	2936
3277	13314	2932
3278	13318	2928
3279	13322	2924
3280	13326	2920
3281	13330	2916
3282	13334	2912
3283	13338	2908
3284	13342	2904
3285	13346	2899
3286	13350	2895
3287	13354	2891
3288	13358	2887
3289	13362	2883
3290	13366	2879
3291	13371	2875
3292	13375	2871
3293	13379	2867
3294	13383	2863
3295	13387	2859
3296	13390	2855
3297	13395	2851
3298	13398	2847
3299	13403	2843
3300	13407	2839
3301	13411	2834
3302	13415	2830
3303	13419	2826
3304	13423	2822
3305	13427	2818
3306	13431	2814
3307	13435	2810
3308	13438	2806
3309	13443	2802
3310	13446	2798
3311	13450	2794
3312	13454	2790
3313	13459	2786
3314	13463	2782
3315	13467	2778
3316	13471	2773
3317	13476	2770
3318	13480	2766
3319	13484	2761
3320	13489	2757
3321	13492	2753
3322	13497	2749
3323	13500	2745
3324	13505	2741
3325	13509	2737
3326	13513	2733
3327	13518	2729
3328	13521	2725
3329	13525	2721
3330	13530	2717
3331	13533	2713
3332	13537	2709
3333	13541	2705
3334	13545	2701
3335	13549	2696
3336	13553	2692
3337	13557	2688
3338	13561	2684
3339	13566	2680
3340	13569	2676
3341	13573	2672
3342	13578	2668
3343	13581	2664
3344	13586	2660
3345	13591	2656
3346	13595	2652
3347	13599	2648
3348	13603	2644
3349	13607	2640
3350	13611	2636
3351	13615	2632
3352	13619	2628
3353	13623	2623
3354	13627	2619
3355	13631	2615
3356	13635	2611
3357	13639	2607
3358	13643	2603
3359	13648	2599
3360	13652	2595
3361	13656	2591
3362	13660	2587
3363	13664	2583
3364	13668	2579
3365	13672	2575
3366	13676	2571
3367	13680	2567
3368	13684	2562
3369	13688	2559
3370	13692	2554
3371	13743	2559
3372	13750	2556
3373	13755	2552
3374	13759	2548
3375	13763	2544
3376	13776	2541
3377	13781	2537
3378	13785	2533
3379	13791	2529
3380	13795	2525
3381	13799	2521
3382	13804	2517
3383	13808	2513
3384	13813	2509
3385	13817	2505
3386	13821	2501
3387	13825	2497
3388	13828	2493
3389	13833	2489
3390	13836	2484
3391	13840	2480
3392	13844	2476
3393	13847	2472
3394	13852	2468
3395	13856	2464
3396	13860	2460
3397	13864	2456
3398	13868	2452
3399	13872	2448
3400	13876	2444
3401	13881	2440
3402	13886	2436
3403	13889	2431
3404	13894	2427
3405	13898	2423
3406	13902	2419
3407	13906	2415
3408	13909	2411
3409	13913	2407
3410	13917	2403
3411	13921	2399
3412	13925	2395
3413	13929	2390
3414	13933	2386
3415	13937	2382
3416	13941	2378
3417	13944	2374
3418	13948	2370
3419	13952	2366
3420	13956	2362
3421	13960	2358
3422	13964	2353
3423	13968	2349
3424	13972	2345
3425	13976	2341
3426	13980	2337
3427	13984	2333
3428	13988	2329
3429	13992	2325
3430	13996	2321
3431	14000	2317
3432	14004	2313
3433	14008	2308
3434	14012	2304
3435	14016	2300
3436	14021	2296
3437	14025	2292
3438	14029	2288
3439	14033	2284
3440	14037	2280
3441	14040	2276
3442	14044	2272
3443	14048	2267
3444	14051	2263
3445	14054	2259
3446	14058	2255
3447	14062	2251
3448	14065	2247
3449	14069	2243
3450	14073	2238
3451	14076	2234
3452	14080	2230
3453	14084	2226
3454	14087	2222
3455	14091	2218
3456	14094	2213
3457	14098	2209
3458	14101	2205
3459	14105	2201
3460	14109	2197
3461	14113	2193
3462	14117	2189
3463	14121	2185
3464	14125	2180
3465	14128	2176
3466	14132	2172
3467	14136	2168
3468	14139	2164
3469	14143	2160
3470	14146	2156
3471	14150	2151
3472	14153	2147
3473	14158	2143
3474	14162	2139
3475	14166	2135
3476	14171	2131
3477	14174	2127
3478	14178	2123
3479	14181	2119
3480	14185	2115
3481	14189	2110
3482	14193	2106
3483	14196	2102
3484	14200	2098
3485	14203	2094
3486	14207	2090
3487	14211	2086
3488	14215	2081
3489	14218	2077
3490	14222	2073
3491	14226	2069
3492	14230	2065
3493	14234	2061
3494	14238	2057
3495	14242	2053
3496	14246	2049
3497	14250	2045
3498	14254	2041
3499	14258	2036
3500	14263	2032
3501	14267	2028
3502	14271	2024
3503	14275	2020
3504	14279	2016
3505	14283	2012
3506	14288	2008
3507	14291	2004
3508	14296	2000
3509	14300	1996
3510	14304	1992
3511	14309	1988
3512	14312	1984
3513	14316	1980
3514	14320	1975
3515	14324	1971
3516	14328	1967
3517	14332	1963
3518	14336	1959
3519	14340	1955
3520	14343	1951
3521	14348	1947
3522	14352	1943
3523	14357	1939
3524	14361	1935
3525	14366	1931
3526	14370	1927
3527	14374	1923
3528	14378	1919
3529	14382	1914
3530	14386	1910
3531	14390	1906
3532	14394	1902
3533	14398	1898
3534	14402	1894
3535	14407	1890
3536	14411	1886
3537	14415	1882
3538	14419	1878
3539	14423	1874
3540	14427	1870
3541	14431	1866
3542	14435	1861
3543	14439	1857
3544	14443	1853
3545	14446	1849
3546	14451	1845
3547	14454	1841
3548	14460	1837
3549	14463	1833
3550	14467	1829
3551	14472	1825
3552	14475	1821
3553	14479	1817
3554	14483	1813
3555	14488	1808
3556	14492	1804
3557	14496	1800
3558	14500	1796
3559	14504	1792
3560	14508	1788
3561	14512	1784
3562	14516	1780
3563	14520	1776
3564	14524	1772
3565	14528	1768
3566	14531	1764
3567	14535	1759
3568	14540	1755
3569	14543	1751
3570	14548	1747
3571	14553	1743
3572	14556	1739
3573	14561	1735
3574	14564	1731
3575	14569	1727
3576	14573	1723
3577	14577	1719
3578	14581	1715
3579	14584	1711
3580	14588	1706
3581	14592	1702
3582	14596	1698
3583	14600	1694
3584	14604	1690
3585	14608	1686
3586	14612	1682
3587	14616	1678
3588	14620	1674
3589	14624	1670
3590	14629	1666
3591	14633	1662
3592	14637	1658
3593	14641	1654
3594	14645	1649
3595	14649	1645
3596	14653	1641
3597	14657	1637
3598	14661	1633
3599	14665	1629
3600	14669	1625
3601	14673	1621
3602	14678	1617
3603	14682	1613
3604	14686	1609
3605	14690	1605
3606	14694	1600
3607	14698	1596
3608	14702	1592
3609	14706	1588
3610	14710	1584
3611	14713	1580
3612	14718	1576
3613	14722	1572
3614	14725	1568
3615	14729	1564
3616	14733	1560
3617	14737	1556
3618	14740	1551
3619	14745	1547
3620	14748	1543
3621	14752	1539
3622	14756	1535
3623	14760	1531
3624	14764	1527
3625	14767	1523
3626	14772	1519
3627	14775	1515
3628	14779	1510
3629	14783	1506
3630	14787	1502
3631	14792	1498
3632	14796	1494
3633	14800	1490
3634	14804	1486
3635	14808	1482
3636	14812	1478
3637	14816	1474
3638	14820	1470
3639	14824	1466
3640	14828	1462
3641	14832	1458
3642	14835	1453
3643	14840	1449
3644	14844	1445
3645	14848	1441
3646	14853	1437
3647	14856	1433
3648	14861	1429
3649	14865	1425
3650	14868	1421
3651	14873	1417
3652	14876	1413
3653	14881	1409
3654	14885	1405
3655	14889	1400
3656	14893	1396
3657	14897	1392
3658	14901	1388
3659	14905	1384
3660	14908	1380
3661	14913	1376
3662	14916	1372
3663	14920	1368
3664	14924	1364
3665	14929	1360
3666	14932	1356
3667	14936	1351
3668	14940	1347
3669	14944	1343
3670	14948	1339
3671	14951	1335
3672	14955	1331
3673	14958	1327
3674	14963	1323
3675	14968	1319
3676	14972	1315
3677	14976	1311
3678	14980	1307
3679	14984	1302
3680	14988	1298
3681	14992	1294
3682	14996	1290
3683	14999	1286
3684	15004	1282
3685	15008	1278
3686	15011	1274
3687	15015	1270
3688	15019	1266
3689	15023	1262
3690	15027	1258
3691	15031	1253
3692	15035	1249
3693	15039	1245
3694	15043	1241
3695	15046	1237
3696	15051	1233
3697	15054	1229
3698	15058	1225
3699	15062	1221
3700	15066	1217
3701	15070	1213
3702	15073	1209
3703	15079	1205
3704	15083	1200
3705	15087	1196
3706	15092	1192
3707	15095	1188
3708	15099	1184
3709	15103	1180
3710	15107	1176
3711	15111	1172
3712	15115	1168
3713	15119	1164
3714	15124	1160
3715	15128	1156
3716	15132	1152
3717	15135	1147
3718	15140	1143
3719	15144	1139
3720	15148	1135
3721	15152	1131
3722	15155	1127
3723	15160	1123
3724	15164	1119
3725	15168	1115
3726	15172	1111
3727	15175	1107
3728	15180	1103
3729	15183	1099
3730	15187	1095
3731	15192	1091
3732	15196	1086
3733	15200	1082
3734	15204	1078
3735	15208	1074
3736	15213	1070
3737	15217	1066
3738	15221	1062
3739	15225	1058
3740	15229	1054
3741	15232	1050
3742	15236	1046
3743	15240	1042
3744	15243	1037
3745	15247	1033
3746	15250	1029
3747	15254	1025
3748	15258	1021
3749	15262	1017
3750	15266	1013
3751	15269	1009
3752	15273	1005
3753	15276	1001
3754	15280	997
3755	15284	992
3756	15288	988
3757	15291	984
3758	15295	980
3759	15298	976
3760	15302	972
3761	15305	968
3762	15309	964
3763	15313	960
3764	15317	956
3765	15321	951
3766	15324	947
3767	15328	943
3768	15333	939
3769	15337	935
3770	15341	931
3771	15344	927
3772	15348	923
3773	15351	919
3774	15356	915
3775	15359	911
3776	15363	907
3777	15366	902
3778	15370	898
3779	15373	894
3780	15378	890
3781	15381	886
3782	15385	882
3783	15389	878
3784	15393	874
3785	15398	870
3786	15401	866
3787	15406	862
3788	15411	858
3789	15414	854
3790	15419	850
3791	15423	845
3792	15426	841
3793	15430	837
3794	15434	833
3795	15439	829
3796	15443	825
3797	15447	821
3798	15451	817
3799	15454	813
3800	15459	809
3801	15463	805
3802	15467	801
3803	15471	797
3804	15475	793
3805	15479	789
3806	15482	784
3807	15487	780
3808	15491	776
3809	15494	772
3810	15498	768
3811	15502	764
3812	15507	760
3813	15510	756
3814	15515	752
3815	15520	748
3816	15524	744
3817	15528	740
3818	15532	736
3819	15536	732
3820	15540	728
3821	15544	723
3822	15548	719
3823	15553	715
3824	15556	711
3825	15560	707
3826	15564	703
3827	15568	699
3828	15572	695
3829	15576	691
3830	15580	687
3831	15584	683
3832	15589	679
3833	15593	675
3834	15597	671
3835	15601	667
3836	15605	662
3837	15609	658
3838	15612	654
3839	15616	650
3840	15620	646
3841	15623	642
3842	15627	638
3843	15631	634
3844	15636	630
3845	15639	626
3846	15643	622
3847	15647	618
3848	15651	614
3849	15656	609
3850	15659	605
3851	15664	601
3852	15668	597
3853	15672	593
3854	15676	589
3855	15681	585
3856	15684	581
3857	15689	577
3858	15692	573
3859	15696	569
3860	15700	565
3861	15705	561
3862	15709	557
3863	15714	553
3864	15718	549
3865	15722	544
3866	15726	540
3867	15731	536
3868	15734	532
3869	15739	528
3870	15743	524
3871	15747	520
3872	15751	516
3873	15755	512
3874	15760	508
3875	15764	504
3876	15768	500
3877	15773	496
3878	15777	492
3879	15781	488
3880	15785	484
3881	15789	479
3882	15793	475
3883	15797	471
3884	15802	467
3885	15806	463
3886	15810	459
3887	15814	455
3888	15819	451
3889	15822	447
3890	15827	443
3891	15830	439
3892	15834	435
3893	15838	431
3894	15842	427
3895	15847	423
3896	15850	418
3897	15855	414
3898	15859	410
3899	15862	406
3900	15867	402
3901	15870	398
3902	15875	394
3903	15879	390
3904	15883	386
3905	15887	382
3906	15892	378
3907	15896	374
3908	15901	370
3909	15905	366
3910	15909	362
3911	15913	357
3912	15917	353
3913	15921	349
3914	15924	345
3915	15929	341
3916	15933	337
3917	15937	333
3918	15941	329
3919	15945	325
3920	15950	321
3921	15953	317
3922	15957	313
3923	15961	309
3924	15965	305
3925	15969	301
3926	15973	296
3927	15977	292
3928	15981	288
3929	15985	284
3930	15989	280
3931	15992	276
3932	15997	272
3933	16000	268
3934	16004	264
3935	16008	260
3936	16012	256
3937	16016	252
3938	16020	248
3939	16024	244
3940	16028	239
3941	16032	235
3942	16036	231
3943	16040	227
3944	16044	223
3945	16048	219
3946	16052	215
3947	16057	211
3948	16060	207
3949	16065	203
3950	16068	199
3951	16072	195
3952	16076	191
3953	16079	187
3954	16083	183
3955	16087	178
3956	16092	174
3957	16095	170
3958	16099	166
3959	16103	162
3960	16107	158
3961	16111	154
3962	16115	150
3963	16119	146
3964	16123	142
3965	16127	138
3966	16131	134
3967	16134	130
3968	16139	126
3969	16142	121
3970	16147	117
3971	16151	113
3972	16154	109
3973	16158	105
3974	16162	101
3975	16167	97
3976	16171	93
3977	16175	89
3978	16179	85
3979	16182	81
3980	16187	77
3981	16190	73
3982	16194	69
3983	16198	65
3984	16202	60
3985	16206	56
3986	16210	52
3987	16214	48
3988	16218	44
3989	16222	40
3990	16226	36
3991	16229	32
3992	16233	28
3993	16237	24
3994	16241	20
3995	16246	16
3996	16249	12
3997	16254	8
3998	16257	4
3999	16262	0
